carrier_id,parent_carrier_id,location_id,scenario
C002123,C00212,0000400702,2x2_slot_inorder_place_inorder
C002110,C00211,0000400802,2x2_slot_inorder_place_inorder
C002111,C00211,0000400802,2x2_slot_inorder_place_inorder
C002112,C00211,0000400802,2x2_slot_inorder_place_inorder
C002113,C00211,0000400802,2x2_slot_inorder_place_inorder
C002100,C00210,0000400902,2x2_slot_inorder_place_inorder
C002101,C00210,0000400902,2x2_slot_inorder_place_inorder
C002102,C00210,0000400902,2x2_slot_inorder_place_inorder
C002103,C00210,0000400902,2x2_slot_inorder_place_inorder
C002090,C00209,0000401002,2x2_slot_inorder_place_inorder
C002091,C00209,0000401002,2x2_slot_inorder_place_inorder
C002092,C00209,0000401002,2x2_slot_inorder_place_inorder
C002093,C00209,0000401002,2x2_slot_inorder_place_inorder
C002080,C00208,0000300002,2x2_slot_inorder_place_inorder
C002081,C00208,0000300002,2x2_slot_inorder_place_inorder
C002082,C00208,0000300002,2x2_slot_inorder_place_inorder
C002083,C00208,0000300002,2x2_slot_inorder_place_inorder
C002070,C00207,0000300102,2x2_slot_inorder_place_inorder
C002071,C00207,0000300102,2x2_slot_inorder_place_inorder
C002072,C00207,0000300102,2x2_slot_inorder_place_inorder
C002073,C00207,0000300102,2x2_slot_inorder_place_inorder
C002060,C00206,0000300202,2x2_slot_inorder_place_inorder
C002061,C00206,0000300202,2x2_slot_inorder_place_inorder
C002062,C00206,0000300202,2x2_slot_inorder_place_inorder
C002063,C00206,0000300202,2x2_slot_inorder_place_inorder
C002050,C00205,0000300302,2x2_slot_inorder_place_inorder
C002051,C00205,0000300302,2x2_slot_inorder_place_inorder
C002052,C00205,0000300302,2x2_slot_inorder_place_inorder
C002053,C00205,0000300302,2x2_slot_inorder_place_inorder
C002040,C00204,0000300402,2x2_slot_inorder_place_inorder
C002041,C00204,0000300402,2x2_slot_inorder_place_inorder
C002042,C00204,0000300402,2x2_slot_inorder_place_inorder
C002043,C00204,0000300402,2x2_slot_inorder_place_inorder
C002030,C00203,0000300502,2x2_slot_inorder_place_inorder
C002031,C00203,0000300502,2x2_slot_inorder_place_inorder
C002032,C00203,0000300502,2x2_slot_inorder_place_inorder
C002033,C00203,0000300502,2x2_slot_inorder_place_inorder
C002020,C00202,0000300602,2x2_slot_inorder_place_inorder
C002021,C00202,0000300602,2x2_slot_inorder_place_inorder
C002022,C00202,0000300602,2x2_slot_inorder_place_inorder
C002023,C00202,0000300602,2x2_slot_inorder_place_inorder
C002010,C00201,0000300702,2x2_slot_inorder_place_inorder
C002011,C00201,0000300702,2x2_slot_inorder_place_inorder
C002012,C00201,0000300702,2x2_slot_inorder_place_inorder
C002013,C00201,0000300702,2x2_slot_inorder_place_inorder
C002000,C00200,0000300802,2x2_slot_inorder_place_inorder
C002001,C00200,0000300802,2x2_slot_inorder_place_inorder
C002002,C00200,0000300802,2x2_slot_inorder_place_inorder
C002003,C00200,0000300802,2x2_slot_inorder_place_inorder
C001990,C00199,0000300902,2x2_slot_inorder_place_inorder
C001991,C00199,0000300902,2x2_slot_inorder_place_inorder
C001992,C00199,0000300902,2x2_slot_inorder_place_inorder
C001993,C00199,0000300902,2x2_slot_inorder_place_inorder
C001980,C00198,0000301002,2x2_slot_inorder_place_inorder
C001981,C00198,0000301002,2x2_slot_inorder_place_inorder
C001982,C00198,0000301002,2x2_slot_inorder_place_inorder
C001983,C00198,0000301002,2x2_slot_inorder_place_inorder
C001970,C00197,0000200007,2x2_slot_inorder_place_inorder
C001971,C00197,0000200007,2x2_slot_inorder_place_inorder
C001972,C00197,0000200007,2x2_slot_inorder_place_inorder
C001973,C00197,0000200007,2x2_slot_inorder_place_inorder
C001960,C00196,0000200107,2x2_slot_inorder_place_inorder
C001961,C00196,0000200107,2x2_slot_inorder_place_inorder
C001962,C00196,0000200107,2x2_slot_inorder_place_inorder
C001963,C00196,0000200107,2x2_slot_inorder_place_inorder
C001950,C00195,0000200207,2x2_slot_inorder_place_inorder
C001951,C00195,0000200207,2x2_slot_inorder_place_inorder
C001952,C00195,0000200207,2x2_slot_inorder_place_inorder
C001953,C00195,0000200207,2x2_slot_inorder_place_inorder
C001940,C00194,0000200307,2x2_slot_inorder_place_inorder
C001941,C00194,0000200307,2x2_slot_inorder_place_inorder
C001942,C00194,0000200307,2x2_slot_inorder_place_inorder
C001943,C00194,0000200307,2x2_slot_inorder_place_inorder
C001930,C00193,0000200407,2x2_slot_inorder_place_inorder
C001931,C00193,0000200407,2x2_slot_inorder_place_inorder
C001932,C00193,0000200407,2x2_slot_inorder_place_inorder
C001933,C00193,0000200407,2x2_slot_inorder_place_inorder
C001920,C00192,0000200507,2x2_slot_inorder_place_inorder
C001921,C00192,0000200507,2x2_slot_inorder_place_inorder
C001922,C00192,0000200507,2x2_slot_inorder_place_inorder
C001923,C00192,0000200507,2x2_slot_inorder_place_inorder
C001910,C00191,0000200607,2x2_slot_inorder_place_inorder
C001911,C00191,0000200607,2x2_slot_inorder_place_inorder
C001912,C00191,0000200607,2x2_slot_inorder_place_inorder
C001913,C00191,0000200607,2x2_slot_inorder_place_inorder
C001900,C00190,0000200707,2x2_slot_inorder_place_inorder
C001901,C00190,0000200707,2x2_slot_inorder_place_inorder
C001902,C00190,0000200707,2x2_slot_inorder_place_inorder
C001903,C00190,0000200707,2x2_slot_inorder_place_inorder
C001890,C00189,0000200807,2x2_slot_inorder_place_inorder
C001891,C00189,0000200807,2x2_slot_inorder_place_inorder
C001892,C00189,0000200807,2x2_slot_inorder_place_inorder
C001893,C00189,0000200807,2x2_slot_inorder_place_inorder
C001880,C00188,0000200907,2x2_slot_inorder_place_inorder
C001881,C00188,0000200907,2x2_slot_inorder_place_inorder
C001882,C00188,0000200907,2x2_slot_inorder_place_inorder
C001883,C00188,0000200907,2x2_slot_inorder_place_inorder
C001870,C00187,0000201007,2x2_slot_inorder_place_inorder
C001871,C00187,0000201007,2x2_slot_inorder_place_inorder
C001872,C00187,0000201007,2x2_slot_inorder_place_inorder
C001873,C00187,0000201007,2x2_slot_inorder_place_inorder
C001860,C00186,0000100007,2x2_slot_inorder_place_inorder
C001861,C00186,0000100007,2x2_slot_inorder_place_inorder
C001862,C00186,0000100007,2x2_slot_inorder_place_inorder
C001863,C00186,0000100007,2x2_slot_inorder_place_inorder
C001850,C00185,0000100107,2x2_slot_inorder_place_inorder
C001851,C00185,0000100107,2x2_slot_inorder_place_inorder
C001852,C00185,0000100107,2x2_slot_inorder_place_inorder
C001853,C00185,0000100107,2x2_slot_inorder_place_inorder
C001840,C00184,0000100207,2x2_slot_inorder_place_inorder
C001841,C00184,0000100207,2x2_slot_inorder_place_inorder
C001842,C00184,0000100207,2x2_slot_inorder_place_inorder
C001843,C00184,0000100207,2x2_slot_inorder_place_inorder
C001830,C00183,0000100307,2x2_slot_inorder_place_inorder
C001831,C00183,0000100307,2x2_slot_inorder_place_inorder
C001832,C00183,0000100307,2x2_slot_inorder_place_inorder
C001833,C00183,0000100307,2x2_slot_inorder_place_inorder
C001820,C00182,0000100407,2x2_slot_inorder_place_inorder
C001821,C00182,0000100407,2x2_slot_inorder_place_inorder
C001822,C00182,0000100407,2x2_slot_inorder_place_inorder
C001823,C00182,0000100407,2x2_slot_inorder_place_inorder
C001810,C00181,0000100507,2x2_slot_inorder_place_inorder
C001811,C00181,0000100507,2x2_slot_inorder_place_inorder
C001812,C00181,0000100507,2x2_slot_inorder_place_inorder
C001813,C00181,0000100507,2x2_slot_inorder_place_inorder
C001800,C00180,0000100607,2x2_slot_inorder_place_inorder
C001801,C00180,0000100607,2x2_slot_inorder_place_inorder
C001802,C00180,0000100607,2x2_slot_inorder_place_inorder
C001803,C00180,0000100607,2x2_slot_inorder_place_inorder
C001790,C00179,0000100707,2x2_slot_inorder_place_inorder
C001791,C00179,0000100707,2x2_slot_inorder_place_inorder
C001792,C00179,0000100707,2x2_slot_inorder_place_inorder
C001793,C00179,0000100707,2x2_slot_inorder_place_inorder
C001780,C00178,0000100807,2x2_slot_inorder_place_inorder
C001781,C00178,0000100807,2x2_slot_inorder_place_inorder
C001782,C00178,0000100807,2x2_slot_inorder_place_inorder
C001783,C00178,0000100807,2x2_slot_inorder_place_inorder
C001770,C00177,0000100907,2x2_slot_inorder_place_inorder
C001771,C00177,0000100907,2x2_slot_inorder_place_inorder
C001772,C00177,0000100907,2x2_slot_inorder_place_inorder
C001773,C00177,0000100907,2x2_slot_inorder_place_inorder
C001760,C00176,0000101007,2x2_slot_inorder_place_inorder
C001761,C00176,0000101007,2x2_slot_inorder_place_inorder
C001762,C00176,0000101007,2x2_slot_inorder_place_inorder
C001763,C00176,0000101007,2x2_slot_inorder_place_inorder
C001750,C00175,0000500001,2x2_slot_inorder_place_inorder
C001751,C00175,0000500001,2x2_slot_inorder_place_inorder
C001752,C00175,0000500001,2x2_slot_inorder_place_inorder
C001753,C00175,0000500001,2x2_slot_inorder_place_inorder
C001740,C00174,0000500101,2x2_slot_inorder_place_inorder
C001741,C00174,0000500101,2x2_slot_inorder_place_inorder
C001742,C00174,0000500101,2x2_slot_inorder_place_inorder
C001743,C00174,0000500101,2x2_slot_inorder_place_inorder
C001730,C00173,0000500201,2x2_slot_inorder_place_inorder
C001731,C00173,0000500201,2x2_slot_inorder_place_inorder
C001732,C00173,0000500201,2x2_slot_inorder_place_inorder
C001733,C00173,0000500201,2x2_slot_inorder_place_inorder
C001720,C00172,0000500301,2x2_slot_inorder_place_inorder
C001721,C00172,0000500301,2x2_slot_inorder_place_inorder
C001722,C00172,0000500301,2x2_slot_inorder_place_inorder
C001723,C00172,0000500301,2x2_slot_inorder_place_inorder
C001710,C00171,0000500401,2x2_slot_inorder_place_inorder
C001711,C00171,0000500401,2x2_slot_inorder_place_inorder
C001712,C00171,0000500401,2x2_slot_inorder_place_inorder
C001713,C00171,0000500401,2x2_slot_inorder_place_inorder
C001700,C00170,0000500501,2x2_slot_inorder_place_inorder
C001701,C00170,0000500501,2x2_slot_inorder_place_inorder
C001702,C00170,0000500501,2x2_slot_inorder_place_inorder
C001703,C00170,0000500501,2x2_slot_inorder_place_inorder
C001690,C00169,0000500601,2x2_slot_inorder_place_inorder
C001691,C00169,0000500601,2x2_slot_inorder_place_inorder
C001692,C00169,0000500601,2x2_slot_inorder_place_inorder
C001693,C00169,0000500601,2x2_slot_inorder_place_inorder
C001680,C00168,0000500701,2x2_slot_inorder_place_inorder
C001681,C00168,0000500701,2x2_slot_inorder_place_inorder
C001682,C00168,0000500701,2x2_slot_inorder_place_inorder
C001683,C00168,0000500701,2x2_slot_inorder_place_inorder
C001670,C00167,0000500801,2x2_slot_inorder_place_inorder
C001671,C00167,0000500801,2x2_slot_inorder_place_inorder
C001672,C00167,0000500801,2x2_slot_inorder_place_inorder
C001673,C00167,0000500801,2x2_slot_inorder_place_inorder
C001660,C00166,0000500901,2x2_slot_inorder_place_inorder
C001661,C00166,0000500901,2x2_slot_inorder_place_inorder
C001662,C00166,0000500901,2x2_slot_inorder_place_inorder
C001663,C00166,0000500901,2x2_slot_inorder_place_inorder
C001650,C00165,0000501001,2x2_slot_inorder_place_inorder
C001651,C00165,0000501001,2x2_slot_inorder_place_inorder
C001652,C00165,0000501001,2x2_slot_inorder_place_inorder
C001653,C00165,0000501001,2x2_slot_inorder_place_inorder
C001640,C00164,0000400001,2x2_slot_inorder_place_inorder
C001641,C00164,0000400001,2x2_slot_inorder_place_inorder
C001642,C00164,0000400001,2x2_slot_inorder_place_inorder
C001643,C00164,0000400001,2x2_slot_inorder_place_inorder
C001630,C00163,0000400101,2x2_slot_inorder_place_inorder
C001631,C00163,0000400101,2x2_slot_inorder_place_inorder
C001632,C00163,0000400101,2x2_slot_inorder_place_inorder
C001633,C00163,0000400101,2x2_slot_inorder_place_inorder
C001620,C00162,0000400201,2x2_slot_inorder_place_inorder
C001621,C00162,0000400201,2x2_slot_inorder_place_inorder
C001622,C00162,0000400201,2x2_slot_inorder_place_inorder
C001623,C00162,0000400201,2x2_slot_inorder_place_inorder
C001610,C00161,0000400301,2x2_slot_inorder_place_inorder
C001611,C00161,0000400301,2x2_slot_inorder_place_inorder
C001612,C00161,0000400301,2x2_slot_inorder_place_inorder
C001613,C00161,0000400301,2x2_slot_inorder_place_inorder
C001600,C00160,0000400401,2x2_slot_inorder_place_inorder
C001601,C00160,0000400401,2x2_slot_inorder_place_inorder
C001602,C00160,0000400401,2x2_slot_inorder_place_inorder
C001603,C00160,0000400401,2x2_slot_inorder_place_inorder
C001590,C00159,0000400501,2x2_slot_inorder_place_inorder
C001591,C00159,0000400501,2x2_slot_inorder_place_inorder
C001592,C00159,0000400501,2x2_slot_inorder_place_inorder
C001593,C00159,0000400501,2x2_slot_inorder_place_inorder
C001580,C00158,0000400601,2x2_slot_inorder_place_inorder
C001581,C00158,0000400601,2x2_slot_inorder_place_inorder
C001582,C00158,0000400601,2x2_slot_inorder_place_inorder
C001583,C00158,0000400601,2x2_slot_inorder_place_inorder
C001570,C00157,0000400701,2x2_slot_inorder_place_inorder
C001571,C00157,0000400701,2x2_slot_inorder_place_inorder
C001572,C00157,0000400701,2x2_slot_inorder_place_inorder
C001573,C00157,0000400701,2x2_slot_inorder_place_inorder
C001560,C00156,0000400801,2x2_slot_inorder_place_inorder
C001561,C00156,0000400801,2x2_slot_inorder_place_inorder
C001562,C00156,0000400801,2x2_slot_inorder_place_inorder
C001563,C00156,0000400801,2x2_slot_inorder_place_inorder
C001550,C00155,0000400901,2x2_slot_inorder_place_inorder
C001551,C00155,0000400901,2x2_slot_inorder_place_inorder
C001552,C00155,0000400901,2x2_slot_inorder_place_inorder
C001553,C00155,0000400901,2x2_slot_inorder_place_inorder
C001540,C00154,0000401001,2x2_slot_inorder_place_inorder
C001541,C00154,0000401001,2x2_slot_inorder_place_inorder
C001542,C00154,0000401001,2x2_slot_inorder_place_inorder
C001543,C00154,0000401001,2x2_slot_inorder_place_inorder
C001530,C00153,0000300001,2x2_slot_inorder_place_inorder
C001531,C00153,0000300001,2x2_slot_inorder_place_inorder
C001532,C00153,0000300001,2x2_slot_inorder_place_inorder
C001533,C00153,0000300001,2x2_slot_inorder_place_inorder
C001520,C00152,0000300101,2x2_slot_inorder_place_inorder
C001521,C00152,0000300101,2x2_slot_inorder_place_inorder
C001522,C00152,0000300101,2x2_slot_inorder_place_inorder
C001523,C00152,0000300101,2x2_slot_inorder_place_inorder
C001510,C00151,0000300201,2x2_slot_inorder_place_inorder
C001511,C00151,0000300201,2x2_slot_inorder_place_inorder
C001512,C00151,0000300201,2x2_slot_inorder_place_inorder
C001513,C00151,0000300201,2x2_slot_inorder_place_inorder
C001500,C00150,0000300301,2x2_slot_inorder_place_inorder
C001501,C00150,0000300301,2x2_slot_inorder_place_inorder
C001502,C00150,0000300301,2x2_slot_inorder_place_inorder
C001503,C00150,0000300301,2x2_slot_inorder_place_inorder
C001490,C00149,0000300401,2x2_slot_inorder_place_inorder
C001491,C00149,0000300401,2x2_slot_inorder_place_inorder
C001492,C00149,0000300401,2x2_slot_inorder_place_inorder
C001493,C00149,0000300401,2x2_slot_inorder_place_inorder
C001480,C00148,0000300501,2x2_slot_inorder_place_inorder
C001481,C00148,0000300501,2x2_slot_inorder_place_inorder
C001482,C00148,0000300501,2x2_slot_inorder_place_inorder
C001483,C00148,0000300501,2x2_slot_inorder_place_inorder
C001470,C00147,0000300601,2x2_slot_inorder_place_inorder
C001471,C00147,0000300601,2x2_slot_inorder_place_inorder
C001472,C00147,0000300601,2x2_slot_inorder_place_inorder
C001473,C00147,0000300601,2x2_slot_inorder_place_inorder
C001460,C00146,0000300701,2x2_slot_inorder_place_inorder
C001461,C00146,0000300701,2x2_slot_inorder_place_inorder
C001462,C00146,0000300701,2x2_slot_inorder_place_inorder
C001463,C00146,0000300701,2x2_slot_inorder_place_inorder
C001450,C00145,0000300801,2x2_slot_inorder_place_inorder
C001451,C00145,0000300801,2x2_slot_inorder_place_inorder
C001452,C00145,0000300801,2x2_slot_inorder_place_inorder
C001453,C00145,0000300801,2x2_slot_inorder_place_inorder
C001440,C00144,0000300901,2x2_slot_inorder_place_inorder
C001441,C00144,0000300901,2x2_slot_inorder_place_inorder
C001442,C00144,0000300901,2x2_slot_inorder_place_inorder
C001443,C00144,0000300901,2x2_slot_inorder_place_inorder
C001430,C00143,0000301001,2x2_slot_inorder_place_inorder
C001431,C00143,0000301001,2x2_slot_inorder_place_inorder
C001432,C00143,0000301001,2x2_slot_inorder_place_inorder
C001433,C00143,0000301001,2x2_slot_inorder_place_inorder
C001420,C00142,0000200006,2x2_slot_inorder_place_inorder
C001421,C00142,0000200006,2x2_slot_inorder_place_inorder
C001422,C00142,0000200006,2x2_slot_inorder_place_inorder
C001423,C00142,0000200006,2x2_slot_inorder_place_inorder
C001410,C00141,0000200106,2x2_slot_inorder_place_inorder
C001411,C00141,0000200106,2x2_slot_inorder_place_inorder
C001412,C00141,0000200106,2x2_slot_inorder_place_inorder
C001413,C00141,0000200106,2x2_slot_inorder_place_inorder
C001400,C00140,0000200206,2x2_slot_inorder_place_inorder
C001401,C00140,0000200206,2x2_slot_inorder_place_inorder
C001402,C00140,0000200206,2x2_slot_inorder_place_inorder
C001403,C00140,0000200206,2x2_slot_inorder_place_inorder
C001390,C00139,0000200306,2x2_slot_inorder_place_inorder
C001391,C00139,0000200306,2x2_slot_inorder_place_inorder
C001392,C00139,0000200306,2x2_slot_inorder_place_inorder
C001393,C00139,0000200306,2x2_slot_inorder_place_inorder
C001380,C00138,0000200406,2x2_slot_inorder_place_inorder
C001381,C00138,0000200406,2x2_slot_inorder_place_inorder
C001382,C00138,0000200406,2x2_slot_inorder_place_inorder
C001383,C00138,0000200406,2x2_slot_inorder_place_inorder
C001370,C00137,0000200506,2x2_slot_inorder_place_inorder
C001371,C00137,0000200506,2x2_slot_inorder_place_inorder
C001372,C00137,0000200506,2x2_slot_inorder_place_inorder
C001373,C00137,0000200506,2x2_slot_inorder_place_inorder
C001360,C00136,0000200606,2x2_slot_inorder_place_inorder
C001361,C00136,0000200606,2x2_slot_inorder_place_inorder
C001362,C00136,0000200606,2x2_slot_inorder_place_inorder
C001363,C00136,0000200606,2x2_slot_inorder_place_inorder
C001350,C00135,0000200706,2x2_slot_inorder_place_inorder
C001351,C00135,0000200706,2x2_slot_inorder_place_inorder
C001352,C00135,0000200706,2x2_slot_inorder_place_inorder
C001353,C00135,0000200706,2x2_slot_inorder_place_inorder
C001340,C00134,0000200806,2x2_slot_inorder_place_inorder
C001341,C00134,0000200806,2x2_slot_inorder_place_inorder
C001342,C00134,0000200806,2x2_slot_inorder_place_inorder
C001343,C00134,0000200806,2x2_slot_inorder_place_inorder
C001330,C00133,0000200906,2x2_slot_inorder_place_inorder
C001331,C00133,0000200906,2x2_slot_inorder_place_inorder
C001332,C00133,0000200906,2x2_slot_inorder_place_inorder
C001333,C00133,0000200906,2x2_slot_inorder_place_inorder
C001320,C00132,0000201006,2x2_slot_inorder_place_inorder
C001321,C00132,0000201006,2x2_slot_inorder_place_inorder
C001322,C00132,0000201006,2x2_slot_inorder_place_inorder
C001323,C00132,0000201006,2x2_slot_inorder_place_inorder
C001310,C00131,0000100006,2x2_slot_inorder_place_inorder
C001311,C00131,0000100006,2x2_slot_inorder_place_inorder
C001312,C00131,0000100006,2x2_slot_inorder_place_inorder
C001313,C00131,0000100006,2x2_slot_inorder_place_inorder
